lat,lon,rmse,sse
-2.0,-79.0,9.38571257482906,1057.0992064476523
3.0,-78.0,8.66901413569514,901.8216730185859
1.0,-49.0,8.481639334360324,863.2584695780189
7.0,-82.0,8.432513509067977,853.287408967367
3.0,-77.0,8.389992505651206,844.7036909386006
1.0,-48.0,8.372774295518374,841.2401928443185
-13.0,-71.0,7.416320823531606,660.0217746905823
9.0,-84.0,7.136823819054325,611.211050690654
0.0,-49.0,7.044918353904697,595.5704953581992
0.0,-48.0,7.003460411600892,588.5814928423312
1.0,-47.0,6.898990762346491,571.1528824673065
3.0,-79.0,6.737766186445607,544.7699181985174
7.0,-78.0,6.648173998821612,530.378610223293
5.0,-53.0,6.556472076828566,515.8479131307922
6.0,-90.0,6.49320457489565,505.9404678173495
8.0,-84.0,6.487617023832492,505.07009577505386
1.0,-50.0,6.486447505891931,504.8880149602998
0.0,-41.0,6.442117225306189,498.0104921350406
4.0,-77.0,6.285911758876343,474.1522396845585
0.0,-50.0,6.284868545272093,473.99487157620666
2.0,-45.0,6.2807740601581905,473.3774735370719
1.0,-45.0,6.279107448476613,473.12628419417376
2.0,-46.0,6.2623040241146475,470.59742028531014
0.0,-42.0,6.017717124911783,434.55503274547846
0.0,-40.0,5.981483677619382,429.33776382752507
6.0,-41.0,5.954705670337987,425.5022354442644
2.0,-48.0,5.952721517338497,425.2187215558168
-19.0,-37.0,5.93644130534235,422.89602446129743
1.0,-46.0,5.931567735201296,422.2019495673723
6.0,-40.0,5.849179267069413,410.5547771797761
6.0,-77.0,5.822179083947745,406.7732314267032
6.0,-43.0,5.812005358162161,405.35287539966805
6.0,-78.0,5.799378325911474,403.5934676046212
4.0,-28.0,5.751025634223953,396.8915501460122
6.0,-42.0,5.706600527070817,390.78347490677913
5.0,-78.0,5.66047766061544,384.4920881559174
-1.0,-41.0,5.6375677403391204,381.3860403229481
1.0,-40.0,5.622358808322271,379.33102283422824
7.0,-77.0,5.610430893712629,377.7232177575011
5.0,-52.0,5.599495554449379,376.2522055715803
6.0,-89.0,5.598066791206548,376.0602215857149
-1.0,-42.0,5.523003663942059,366.0428336630088
7.0,-83.0,5.5164059042920615,365.1688092108998
5.0,-28.0,5.505731811988688,363.7569934265308
5.0,-32.0,5.492029670167932,361.9486787760586
-18.0,-37.0,5.491616183731601,361.894179713074
7.0,-84.0,5.491320576378488,361.8552200706933
4.0,-88.0,5.460859570359368,357.851846966226
-19.0,-38.0,5.403693270908036,350.39881159268145
5.0,-88.0,5.383199282066555,347.7460141253025
-1.0,-40.0,5.329377537065325,340.8271791909176
-1.0,-48.0,5.3054775481055305,337.77710416142247
6.0,-44.0,5.261788675544689,332.23704079308396
-1.0,-32.0,5.250921885397481,330.8661677585548
-20.0,-38.0,5.24910314460614,330.6370058725688
4.0,-78.0,5.2421680258160395,329.76390733065637
1.0,-29.0,5.116497898593717,314.14260895576706
0.0,-47.0,5.048505839552714,305.8489345439743
0.0,-51.0,5.037055931282179,304.4631894583797
-2.0,-39.0,5.02118981825913,302.5481662918699
1.0,-28.0,5.0203789651857385,302.4504594489531
-2.0,-40.0,5.016562980939384,301.99084970077735
5.0,-31.0,4.966362377819671,295.9770632138719
8.0,-85.0,4.932167628671025,291.91533020772437
5.0,-27.0,4.897484356532476,287.82423626976384
0.0,-26.0,4.880532319448842,285.8351486542163
3.0,-29.0,4.81198564863171,277.8624705916505
1.0,-37.0,4.7876745896892565,275.06193572107424
4.0,-79.0,4.778290823898621,273.98475837304505
6.0,-79.0,4.77588998263626,273.7095015149445
8.0,-83.0,4.766331972477579,272.6150456623441
2.0,-49.0,4.75678203168379,271.52370356339725
2.0,-36.0,4.756767806548248,271.5220795849659
5.0,-29.0,4.746620343926215,270.3648562724906
3.0,-34.0,4.738369479813003,269.4257439266802
-1.0,-39.0,4.731274495885551,268.61950026500494
8.0,-86.0,4.71623603795903,266.91458838892186
0.0,-46.0,4.707993586537,265.98244333048234
6.0,-54.0,4.7058432696170325,265.73953053839904
4.0,-55.0,4.705283531454263,265.6763173364964
9.0,-86.0,4.685395204850445,263.43513870762655
5.0,-84.0,4.682397816336518,263.09819172519593
1.0,-78.0,4.6638496380654395,261.0179213577976
8.0,-31.0,4.66135684894933,260.738972078962
5.0,-42.0,4.657304520028969,260.2858247073872
1.0,-41.0,4.656113899650414,260.1527597582134
5.0,-80.0,4.6551132556351735,260.04095307348365
2.0,-79.0,4.643874810548647,258.7868790725788
4.0,-85.0,4.6400079689297895,258.35608742078347
-21.0,-38.0,4.598470232840034,253.75114178779052
5.0,-77.0,4.59128474044135,252.95874681371515
6.0,-80.0,4.588877717379114,252.69358446070262
