lat,lon,rmse,sse
7.0,-82.0,8.50078400157162,867.1599436965123
1.0,-48.0,8.347768611935514,836.2228895809893
3.0,-77.0,8.346010725632391,835.8707403884509
1.0,-49.0,8.244049954270992,815.5723157821865
3.0,-78.0,7.915447940304103,751.8517931479737
9.0,-84.0,7.782157663653497,726.7437348235303
0.0,-48.0,7.439783151165036,664.20448003631
4.0,-77.0,7.360514852470203,650.1261467212134
7.0,-78.0,7.28744504507906,637.2822634205681
-2.0,-79.0,6.87489179767708,567.169646757211
0.0,-49.0,6.849328986073296,562.9596907135661
1.0,-47.0,6.787088177702732,552.7747911829464
-13.0,-71.0,6.720104739722023,541.9176925540128
0.0,-50.0,6.714698390085756,541.0460936378429
1.0,-45.0,6.65303020415985,531.1537307695592
1.0,-50.0,6.532492734408385,512.0815359011801
6.0,-90.0,6.396448520489156,490.9746441032149
5.0,-53.0,6.334982662166361,481.5840639593807
8.0,-84.0,6.30262704017557,476.6772912906271
2.0,-46.0,6.294547525984628,475.45594268255036
2.0,-45.0,6.2675082561788225,471.37991689523636
0.0,-41.0,6.267331599969508,471.3533446077162
3.0,-79.0,6.241352342112653,467.45374870074124
6.0,-89.0,6.199922299895984,461.2684382969702
4.0,-28.0,6.166424492464629,456.2974922552119
6.0,-77.0,6.04555724594159,438.5851489674824
0.0,-42.0,5.979379015772233,429.03568097108786
1.0,-46.0,5.965855963417611,427.0972485149457
6.0,-78.0,5.953717588767879,425.3610375216481
6.0,-41.0,5.951520418090364,425.04714344335804
-19.0,-37.0,5.866891534130901,413.04499527908206
6.0,-40.0,5.855779598412009,411.4818564621397
-1.0,-48.0,5.781974191943804,401.17470667565044
0.0,-40.0,5.6686251690130955,385.59973568122496
2.0,-48.0,5.638367232105171,381.494220528928
7.0,-83.0,5.622902028684172,379.40432669016695
5.0,-28.0,5.611995590088499,377.9339340380732
5.0,-32.0,5.58567510120116,374.397196034143
-18.0,-37.0,5.5804585828348765,373.6982159368253
6.0,-43.0,5.560894778051767,371.082608790761
7.0,-84.0,5.5268690741248525,366.55538115021244
1.0,-40.0,5.515005595792565,364.98344065947964
7.0,-77.0,5.492706681299848,362.0379202415518
5.0,-27.0,5.492079233683896,361.95521170874264
5.0,-52.0,5.4661458153497815,358.5450008959911
6.0,-42.0,5.368403136047845,345.83702677354
0.0,-47.0,5.293436577509175,336.24564960134467
-20.0,-38.0,5.277827494566568,334.2655567488339
6.0,-44.0,5.2515033905018225,330.9394543254256
8.0,-85.0,5.240088496452799,329.5023294078835
0.0,-51.0,5.231169108956406,328.38156295799706
-19.0,-38.0,5.162519370467583,319.8192750054361
8.0,-83.0,5.153699421663112,318.72741274620836
3.0,-29.0,5.1427167048025995,317.3704212702684
4.0,-88.0,5.142429496471302,317.3349735141371
0.0,-46.0,5.035585875935321,304.2855013670315
5.0,-78.0,5.007220142421845,300.86704265610047
1.0,-29.0,4.945564363978399,293.5032825390367
5.0,-29.0,4.9357936098647714,292.34470271018296
5.0,-31.0,4.910187592025518,289.3193062665763
-17.0,-66.0,4.861497899606957,283.6099419345942
4.0,-55.0,4.835707387448232,280.6087912442568
-2.0,-52.0,4.829161114950271,279.8495648897729
-1.0,-41.0,4.801820903837427,276.689807910361
7.0,-81.0,4.787694106584954,275.06417829873965
4.0,-31.0,4.754536427487173,271.2673996836298
1.0,-44.0,4.726422829040579,268.0688731065114
1.0,-41.0,4.7107056125734745,266.2889684199748
8.0,-36.0,4.710032027040315,266.21282034894597
6.0,-79.0,4.658729107123751,260.44508272274476
2.0,-49.0,4.639940245326244,258.34854576237797
-1.0,-32.0,4.622510830202011,256.41127650401864
8.0,-31.0,4.619165974207591,256.0403315673259
2.0,-79.0,4.618695310251134,255.98815642722985
-1.0,-42.0,4.6136624743361345,255.43057712516912
1.0,-28.0,4.606731508889612,254.66370233995633
-21.0,-38.0,4.580024222974954,251.71946259644793
3.0,-75.0,4.567794263736185,250.37693322985433
-21.0,-39.0,4.554705058406099,248.94405802884125
-17.0,-37.0,4.513747002668449,244.4869440491809
0.0,-26.0,4.506230211523163,243.6733286309291
5.0,-84.0,4.505062219134227,243.54702717924727
4.0,-56.0,4.489106720476056,241.8249497738795
-20.0,-39.0,4.488885505716175,241.80111700114514
2.0,-50.0,4.481536944260023,241.01008059320955
2.0,-47.0,4.4765315482741865,240.47201643232904
-2.0,-39.0,4.467342782924819,239.4858184818056
-1.0,-40.0,4.461472479655222,238.85684024065097
8.0,-82.0,4.452232628614674,237.86850455161354
5.0,-42.0,4.451218563029385,237.76016035028857
2.0,-36.0,4.450871327124693,237.7230668474487
4.0,-32.0,4.4486879271473745,237.48989127776167
4.0,-78.0,4.427273298991153,235.20898636752008
4.0,-33.0,4.4207945736060905,234.52109594430067
7.0,-47.0,4.413929048518048,233.7932357442172
9.0,-86.0,4.410370383083843,233.41640299179755
5.0,-25.0,4.4095137206632575,233.32573503261028
7.0,-72.0,4.404030373985543,232.74580241984683
