lat,lon,rmse,sse
4.0,-90.0,8.070841001208732,1107.3540659354633
-50.0,-74.0,6.838193994635986,794.9352508406864
2.0,-90.0,6.738674571054339,771.9654945677646
-2.0,-80.0,6.25556753654638,665.2461284729801
6.0,-90.0,5.93883925605756,599.5867990579352
6.0,-84.0,5.926295623385451,597.0566568678785
4.0,-88.0,5.70357644535786,553.0233325566969
2.0,-28.0,5.6726784752463475,547.0477784198949
-2.0,-50.0,5.299796007866267,477.49324132491887
-12.0,-74.0,5.245533513155044,467.76557123975584
-2.0,-56.0,5.226972231314384,464.46105801783835
2.0,-32.0,5.179778976667699,456.1118742011875
4.0,-32.0,5.085710049808148,439.69559408223313
2.0,-36.0,5.024110471661478,429.1086625347948
-48.0,-74.0,4.9507428146321955,416.6675250827493
-42.0,-72.0,4.934954572666454,414.01420278278624
6.0,-78.0,4.895710917918892,407.45575166111416
2.0,-78.0,4.786377923515012,389.46003165410184
-4.0,-34.0,4.587088191671231,357.703427328884
2.0,-34.0,4.573288366655482,355.5544302379682
8.0,-72.0,4.569068896389018,354.8986398591424
6.0,-36.0,4.559646143575797,353.43634022863586
6.0,-28.0,4.544283715070775,351.05874621197665
8.0,-88.0,4.536289398250847,349.8246655796116
4.0,-28.0,4.512585711944047,346.17830672990664
4.0,-78.0,4.47747011851694,340.8115572576057
2.0,-40.0,4.441822886676707,335.406439462285
-12.0,-44.0,4.44131782763624,335.3301687833513
2.0,-38.0,4.4400652284848885,335.14104696440967
6.0,-82.0,4.4372071491204395,334.70972383149416
2.0,-88.0,4.424756311239551,332.833963035522
-2.0,-52.0,4.412610635332822,331.0092545238895
6.0,-32.0,4.382882818584638,326.5642506245551
4.0,-34.0,4.351965613713439,321.9732799500512
-34.0,-70.0,4.318313043550675,317.0130682156982
4.0,-84.0,4.31093076603282,315.9301091819814
-52.0,-74.0,4.221117487220719,302.9031582956495
-2.0,-58.0,4.2126215475938285,301.68506515528094
2.0,-56.0,4.194786850825616,299.1360243056113
2.0,-54.0,4.186108349003076,297.89955286308543
2.0,-84.0,4.182661773569282,297.4092117053214
2.0,-86.0,4.179557402999179,296.9679014444091
-46.0,-74.0,4.150061481677098,292.79117512889843
2.0,-42.0,4.090109984326594,284.39299462609756
8.0,-30.0,4.050904354776419,278.9670435562914
0.0,-58.0,3.988008708219406,270.37162876617487
-16.0,-50.0,3.975302757669384,268.65154425727474
-16.0,-68.0,3.9716018924965324,268.15156707219467
-40.0,-72.0,3.9603748834006094,266.63767669019666
-14.0,-50.0,3.9261773496116836,262.05276587026503
-2.0,-54.0,3.911054423848455,260.0378940071777
0.0,-54.0,3.904753566156137,259.20070701095415
4.0,-86.0,3.9000824739445394,258.58093616067913
-32.0,-58.0,3.8975129655672016,258.2403243849955
4.0,-82.0,3.8852932675952596,256.6235641787579
-14.0,-46.0,3.864600649290518,253.89734903444378
2.0,-52.0,3.8526706106053,252.33220417497085
6.0,-38.0,3.8434437259210417,251.1250144634709
4.0,-40.0,3.8333106241832295,249.80259580509238
-12.0,-46.0,3.8118965895592845,247.01944536139297
-2.0,-38.0,3.81109974317816,246.91618129169484
-10.0,-48.0,3.8089081656102075,246.63228403888598
0.0,-32.0,3.8050428023396283,246.13196236982242
4.0,-30.0,3.734325891819711,237.06822772735637
2.0,-44.0,3.7321275632588917,236.7891945234248
-2.0,-48.0,3.722363485203154,235.55182857155415
-26.0,-54.0,3.704762657736248,233.32952795266806
6.0,-88.0,3.702157825860152,233.00153364881862
