lat,lon,rmse,sse
4.0,-28.0,6.623556501194841,1052.9160173884907
6.0,-90.0,5.981223749644413,858.6009010394488
0.0,-48.0,5.690317329425902,777.1130714295537
6.0,-78.0,5.680061633444229,774.3144038334028
4.0,-78.0,5.431166549179069,707.9416820381202
4.0,-30.0,5.026363993172481,606.3440398046594
4.0,-48.0,5.02486232231355,605.9817925969517
6.0,-88.0,4.94240421092983,586.2566252212058
6.0,-40.0,4.8953026902445504,575.1357222987729
4.0,-32.0,4.8337359600807766,560.7600799626725
0.0,-50.0,4.832503569881663,560.4741780700563
8.0,-84.0,4.693573018684035,528.7110643612505
2.0,-46.0,4.6727270985795535,524.0250849071926
4.0,-26.0,4.6491854183444286,518.758201299515
4.0,-88.0,4.528605412496701,492.19840757026583
-50.0,-74.0,4.509383357761424,488.02891841413657
0.0,-40.0,4.50400325792593,486.86508833777737
2.0,-48.0,4.411842065287266,467.1444098169171
4.0,-36.0,4.370144990882853,458.35601379212386
4.0,-34.0,4.364733291762373,457.2215209972512
6.0,-28.0,4.355181820015992,455.2226084495474
6.0,-42.0,4.343853460414011,452.8575092532187
4.0,-86.0,4.3156510068774026,446.9962467158865
-12.0,-74.0,4.294931388554911,442.71445517746116
2.0,-58.0,4.260574599406203,435.65990201052784
6.0,-54.0,4.258531283572055,435.24212863588457
4.0,-82.0,4.245517388729289,432.58602955206635
-20.0,-38.0,4.23608674249462,430.6663413585282
0.0,-42.0,4.224523779556276,428.3184279368746
6.0,-86.0,4.218192855293967,427.0356231468737
4.0,-84.0,4.185912203504003,420.5246634106498
2.0,-56.0,4.16285966031105,415.9056132346809
0.0,-46.0,4.097623761017003,402.972491684427
8.0,-86.0,4.0974005990467655,402.92860005765107
2.0,-50.0,4.085756421965791,400.641732951233
4.0,-40.0,4.079147052309728,399.3465761848114
4.0,-80.0,4.046842605550914,393.0464417784506
4.0,-54.0,4.0265342338195875,389.1114704669062
8.0,-36.0,4.025450123967464,388.9019688131922
6.0,-44.0,4.004006922132018,384.7697143795468
4.0,-56.0,3.942437198585293,373.0274655549373
4.0,-50.0,3.92715510233802,370.141132747669
2.0,-32.0,3.9164289509394976,368.1219774661693
-16.0,-68.0,3.8748367198898803,360.34463053936724
2.0,-34.0,3.8296269456621226,351.98502103059354
2.0,-42.0,3.826781289364203,351.4621208790708
2.0,-36.0,3.766577860569282,340.49061071353606
4.0,-52.0,3.760963403626766,339.4762973620759
8.0,-82.0,3.753530987613047,338.135876999313
-16.0,-36.0,3.696756423224389,327.9841932636187
-38.0,-72.0,3.6630912270042124,322.03769609652545
6.0,-82.0,3.6432961714150065,318.5665678235339
6.0,-32.0,3.629006861022883,316.07257913642786
2.0,-52.0,3.627400574765689,315.7928383154508
6.0,-34.0,3.612068025390444,313.12885008115245
-2.0,-78.0,3.6105556596744623,312.866692118575
2.0,-78.0,3.609074536728556,312.6100562798986
2.0,-30.0,3.593780505298037,309.9661996862451
-18.0,-38.0,3.5792387975776476,307.46280888204205
0.0,-26.0,3.567271760016898,305.41026743553743
-2.0,-40.0,3.5484464295320612,302.19532951821196
6.0,-84.0,3.545407281417772,301.67790698712383
-48.0,-74.0,3.541113352962,300.94761068461867
-2.0,-52.0,3.5235942572333383,297.9771957505863
8.0,-90.0,3.5233228359405673,297.93129135024674
4.0,-46.0,3.5136516998673986,296.2979584315454
-18.0,-36.0,3.4933688562614167,292.88702318153275
-24.0,-38.0,3.482390914562012,291.0491155637771
4.0,-38.0,3.393265564782304,276.34202863529686
-2.0,-42.0,3.341159992754728,267.9204023324346
4.0,-90.0,3.338033303448332,267.4191920383244
6.0,-80.0,3.3224512223684184,264.92837100041754
2.0,-28.0,3.31598307230656,263.89784965976764
6.0,-26.0,3.2976841544655238,260.9932987827119
6.0,-38.0,3.2921235842886403,260.1138646615076
-8.0,-50.0,3.2881752117522947,259.4903093563739
-2.0,-38.0,3.2866636647461154,259.2517930838968
-20.0,-42.0,3.263789100652498,255.65566304491296
2.0,-54.0,3.2106470782205654,247.39811186127008
10.0,-84.0,3.209985828876644,247.29621651813295
-16.0,-38.0,3.190073457578281,244.23764795389076
6.0,-60.0,3.1779860660058388,242.39029045745446
0.0,-32.0,3.1759309250237173,242.07689377252814
6.0,-30.0,3.1565907913158933,239.13757017168712
4.0,-42.0,3.1211830181725113,233.8028023902832
-14.0,-40.0,3.0973081839239436,230.23963166885375
-4.0,-42.0,3.0968600338792793,230.17300966653048
-22.0,-40.0,3.0899108569219624,229.14117848938116
10.0,-86.0,3.0675259812523996,225.83317549580389
2.0,-80.0,3.0661247812271526,225.62690817732613
0.0,-44.0,3.046963010461939,222.81560609095882
8.0,-88.0,3.045557325072394,222.61006608725074
-14.0,-46.0,3.04499107553663,222.5272956023453
-2.0,-50.0,3.0416748122180883,222.04285591876663
2.0,-44.0,3.037360861208645,221.4134640288509
6.0,-62.0,3.0366244757545573,221.30611696203937
-8.0,-56.0,3.020014775447995,218.89174185418085
-2.0,-44.0,3.019916214633141,218.87745464169984
-18.0,-40.0,3.011407015542294,217.6457331181763
2.0,-26.0,3.0098334261017237,217.41833406910177
-24.0,-56.0,2.9958704858914342,215.40575923764908
-14.0,-44.0,2.9883701386146466,214.32854604872935
