lat,lon,rmse,sse
3.0,-77.0,8.203021081436852,807.4746583499691
1.0,-48.0,8.199381688408616,806.7583208665264
7.0,-82.0,8.087512050367904,784.8942139781526
3.0,-78.0,7.919531555028995,752.6277606131998
1.0,-49.0,7.855890730741946,740.5802300802867
4.0,-77.0,7.601771799463257,693.443213893378
0.0,-48.0,7.426644349342545,661.8605554994585
9.0,-84.0,7.2889052907256895,637.5376840460274
7.0,-78.0,7.00375950253467,588.6317660321363
-2.0,-79.0,6.917214244028355,574.1742347734653
-13.0,-71.0,6.897949124921526,570.9804255600677
1.0,-45.0,6.734519934601572,544.2451049945515
1.0,-47.0,6.719653701996307,541.8449504970322
6.0,-90.0,6.718145487395255,541.6017454777107
0.0,-49.0,6.434798509977336,496.8795823680785
0.0,-41.0,6.418425659148244,494.35425530415074
6.0,-77.0,6.361859199121326,485.67902963333563
6.0,-78.0,6.2357450981297395,466.61420314618886
2.0,-46.0,6.232888726771191,466.18682256373677
3.0,-79.0,6.228641992493185,465.5517728477937
0.0,-50.0,6.220185316047924,464.28846439173856
2.0,-45.0,6.178503827685719,458.086914584725
6.0,-89.0,6.117008658413569,449.01353912527884
4.0,-28.0,6.09086842603787,445.18413819966054
1.0,-50.0,6.063552000210886,441.1999543111372
0.0,-40.0,6.034267667607125,436.9486354119448
5.0,-53.0,5.985633704101386,429.9337300760938
1.0,-46.0,5.98464213718004,429.7912981213305
8.0,-84.0,5.94973794805814,424.79257980675703
0.0,-42.0,5.938453052543039,423.18269588709285
7.0,-77.0,5.883106313374829,415.33127873364924
6.0,-41.0,5.868370449951269,413.25326085433505
-19.0,-37.0,5.835319485816761,408.6114420186335
6.0,-40.0,5.829680180754526,407.8220521185854
-1.0,-48.0,5.647936357666605,382.79022120302784
5.0,-28.0,5.610354801179912,377.71297194146985
-18.0,-37.0,5.6097460719492265,377.63101190099735
5.0,-32.0,5.604574967217044,376.93512675787116
3.0,-29.0,5.547740668262697,369.32911826755
1.0,-40.0,5.501575678230709,363.2080193195962
6.0,-42.0,5.495116420722371,362.35565372751165
5.0,-27.0,5.4836335402199285,360.8428416410994
6.0,-43.0,5.4570799285764515,357.35665616246365
0.0,-47.0,5.407903082926629,350.94498905192813
5.0,-78.0,5.326295664288497,340.43310604102135
-20.0,-38.0,5.318189279845935,339.3976465952187
2.0,-48.0,5.303893954801865,337.5754930054052
7.0,-83.0,5.294125670214231,336.33319934425543
0.0,-46.0,5.286615365189027,335.37962423343254
-19.0,-38.0,5.254386917917261,331.3029825981606
7.0,-84.0,5.250367898763821,330.7963568684355
5.0,-52.0,5.215314445641384,326.39405720298834
6.0,-44.0,5.187714939360323,322.94863550474736
1.0,-29.0,5.147796320945573,317.99768354328927
8.0,-85.0,5.065222334715896,307.877727601257
8.0,-83.0,4.973911596074861,296.87755878681565
5.0,-29.0,4.966486776503277,295.991890814183
-1.0,-41.0,4.953749389486728,294.4755961660816
4.0,-78.0,4.952879505126656,294.372184707644
6.0,-79.0,4.941183465500626,292.9835284768413
5.0,-31.0,4.937733993639376,292.57460390330226
-1.0,-32.0,4.925111861382689,291.0807221655895
4.0,-88.0,4.908732683276386,289.1478786703895
1.0,-28.0,4.907495604042252,289.0021572443283
0.0,-51.0,4.876178108654176,285.3253553678186
-1.0,-42.0,4.874059987763309,285.0775291717832
1.0,-44.0,4.852703255315655,282.58474660981386
-2.0,-52.0,4.825370550231126,279.4104113644541
-17.0,-66.0,4.809007408885762,277.51862710461774
0.0,-26.0,4.789393520396753,275.2594835186208
5.0,-77.0,4.701727322684884,265.2748778025789
4.0,-31.0,4.694189520851342,264.42498309204666
-21.0,-38.0,4.669406171145537,261.64024789358433
-1.0,-40.0,4.664612242689829,261.103288495822
-21.0,-39.0,4.655423255434493,260.0755882468835
5.0,-25.0,4.616943749032088,255.7940349807177
2.0,-79.0,4.597031850411825,253.59242200440923
-20.0,-39.0,4.576319349194835,251.31238542978042
6.0,-39.0,4.541504555976048,247.50316358341445
3.0,-75.0,4.538013456686732,247.1227935968384
1.0,-41.0,4.532717611983066,246.54634739977763
8.0,-82.0,4.526806897064426,245.90376819972064
-2.0,-39.0,4.520375369350215,245.2055217579371
4.0,-55.0,4.518108478381026,244.95965066902215
5.0,-33.0,4.51130284625432,244.22224044746787
9.0,-83.0,4.494096911759505,242.3628846274359
2.0,-49.0,4.490325214417077,241.95624637475723
8.0,-36.0,4.469442713809459,239.7110180642935
6.0,-85.0,4.440746809808272,236.64278674586808
4.0,-32.0,4.43394589178261,235.9185140550706
-17.0,-37.0,4.4252526305075195,234.99433012576463
5.0,-88.0,4.405199821136635,232.8694255697069
7.0,-81.0,4.405169407544324,232.86621010997297
4.0,-33.0,4.399801278909415,232.29901552671504
5.0,-84.0,4.386610062898101,230.9081741270266
3.0,-32.0,4.376568207782999,229.85219132852268
9.0,-86.0,4.372594729605897,229.43501603252722
-12.0,-74.0,4.369163275168449,229.07505270096829
8.0,-31.0,4.365964806645973,228.7397843144545
-1.0,-31.0,4.361352191841788,228.25671529539807
5.0,-30.0,4.357618663290157,227.86608497585627
8.0,-86.0,4.352934844867465,227.3765011639361
-44.0,-73.0,4.324794630023104,224.44618310252008
8.0,-87.0,4.321038809352988,224.05651670321626
-1.0,-46.0,4.319460772069284,223.8928963373445
-20.0,-37.0,4.316228451647203,223.5579365617058
0.0,-43.0,4.314386512982592,223.36717180087305
2.0,-36.0,4.310957602312336,223.0122653872143
4.0,-27.0,4.292859334463107,221.14369518584436
7.0,-36.0,4.290651051395703,220.9162373381166
-1.0,-45.0,4.289776305110462,220.826168974646
0.0,-45.0,4.265271289440152,218.3104700702695
11.0,-86.0,4.26425348551603,218.20629346482733
4.0,-83.0,4.26305855052124,218.0840184620671
7.0,-47.0,4.2618078740222405,217.95607626093567
1.0,-55.0,4.252417618107455,216.9966671854882
2.0,-47.0,4.246289275392764,216.37167132378727
2.0,-77.0,4.246142436176649,216.35670705960206
4.0,-85.0,4.24607722407005,216.35006151319703
7.0,-89.0,4.241002124168023,215.83318820637226
-1.0,-47.0,4.237665675656759,215.4937245436734
10.0,-83.0,4.2351645499961625,215.23942518653035
-25.0,-48.0,4.225563499794722,214.26464268956903
5.0,-42.0,4.219772661687713,213.67777579592416
6.0,-88.0,4.2158622935320915,213.28193853630802
0.0,-44.0,4.215453357565189,213.24056411769152
5.0,-61.0,4.212366528752966,212.92838127069976
-2.0,-40.0,4.212153542807452,212.90684961822444
6.0,-87.0,4.203865096974038,212.06978104267847
-1.0,-39.0,4.2021493526947635,211.89671018823626
2.0,-50.0,4.189413205062352,210.6141960330097
4.0,-79.0,4.186104618733588,210.28166254779217
-1.0,-43.0,4.184699189867675,210.14048771615006
1.0,-38.0,4.176434713386,209.31128298210717
1.0,-51.0,4.175007257958178,209.1682272480416
7.0,-72.0,4.171875589284393,208.85455118960397
5.0,-82.0,4.160406663912319,207.70780330951243
-2.0,-43.0,4.143097215028137,205.98305439808686
8.0,-37.0,4.142809632483247,205.95445981195175
1.0,-37.0,4.134400361303937,205.11919617060147
4.0,-39.0,4.129712658269657,204.65431967847167
3.0,-27.0,4.128440200350698,204.52822185446053
4.0,-56.0,4.1200614337901,203.6988746184544
7.0,-44.0,4.113567165013402,203.05721785291672
7.0,-32.0,4.112762428471861,202.97777751659703
4.0,-34.0,4.082782541139367,200.02935933878916
3.0,-26.0,4.079174708255245,199.6759956056311
9.0,-82.0,4.07292181734248,199.06430556221244
3.0,-34.0,4.064778967976064,198.26913670200668
1.0,-78.0,4.046382211850275,196.47850805253984
-1.0,-49.0,4.037853073288127,195.65108929754842
6.0,-45.0,4.022954992900919,194.21000249887726
4.0,-30.0,4.022187496999552,194.1359071322343
-19.0,-36.0,4.0218762367397005,194.10586156381794
-18.0,-38.0,4.0216809601304115,194.08701294090565
-13.0,-66.0,4.018408845528428,193.77131579785333
1.0,-42.0,4.0162589615874635,193.56403255837932
-8.0,-50.0,4.012036027376694,193.1571970196228
-2.0,-44.0,4.001012259719642,192.09718922912248
3.0,-28.0,3.999476986744013,191.94979400993964
5.0,-35.0,3.9919017305350204,191.22335311498188
2.0,-78.0,3.984053943129653,190.47222986120323
