month,lat,lon,observed,predicted,squared_error
2015-07-01,4.0,-90.0,37.0121,11.882258,631.5089491194167
2015-12-01,2.0,-90.0,25.470734,3.9943867,461.23347915884005
2016-05-01,6.0,-84.0,32.9113,12.464073,418.08911153819645
2015-01-01,-12.0,-74.0,29.960632,10.893401,363.5593048061137
2016-01-01,-12.0,-44.0,20.175934,3.4869297,278.522860614035
2016-03-01,2.0,-28.0,26.018143,9.432551,275.0818393087766
2016-04-01,-4.0,-34.0,23.5672,8.307856,232.84758239126313
2015-08-01,6.0,-82.0,30.406952,15.885416,210.87500412282316
2015-12-01,2.0,-84.0,20.044327,5.605246,208.4870518994669
2015-05-01,6.0,-32.0,18.188477,3.8289065,206.1972513430194
2016-01-01,-12.0,-40.0,15.4953,1.8785149,185.41684482209496
2016-03-01,-2.0,-50.0,23.633957,10.01781,185.3994602508692
2016-05-01,-50.0,-74.0,1.1425018,14.469514,177.60925050263268
2015-10-01,8.0,-88.0,24.61052,11.331723,176.32642841447614
2016-03-01,8.0,-72.0,23.675919,10.404655,176.12642486818368
2015-12-01,2.0,-86.0,17.902374,4.6988344,174.3334645263758
2016-03-01,-6.0,-90.0,19.407272,6.5523734,165.24842649012703
2016-04-01,-34.0,-70.0,14.976501,2.174778,163.88412406413408
2015-01-01,2.0,-32.0,24.360657,11.5879,163.14331056349693
2015-06-01,4.0,-32.0,20.76912,8.457343,151.57983224334112
2015-01-01,2.0,-36.0,23.68164,11.410315,150.58544339510627
2015-06-01,4.0,-90.0,23.176193,10.998396,148.29874750622912
2015-09-01,6.0,-84.0,26.145935,14.217172,142.29539600476073
2016-04-01,-32.0,-58.0,15.384674,3.6474733,137.76188114062188
2015-07-01,-26.0,-54.0,16.126633,4.505156,135.0587195320279
2016-03-01,2.0,-40.0,22.350311,10.793325,133.56392205504017
2015-01-01,2.0,-34.0,23.55194,11.99614,133.5365458021406
2016-01-01,-50.0,-74.0,9.4947815,21.048634,133.49149791653326
2016-05-01,4.0,-32.0,23.788452,12.449179,128.57912243644023
2015-03-01,4.0,-90.0,19.292831,8.025454,126.95380369114355
