lat,lon,rmse,sse
4.0,-90.0,8.428400938177992,1207.645020369554
-50.0,-74.0,6.434137185397751,703.7680624488075
2.0,-90.0,6.370543040798885,689.9249167894086
6.0,-84.0,5.794384680104081,570.7731949574228
4.0,-88.0,5.7627326943507695,564.5544978111677
2.0,-28.0,5.44463685305107,503.9491978472315
2.0,-36.0,5.2201147824024545,463.2431718047627
-12.0,-74.0,5.164247179772455,453.3806318743919
2.0,-32.0,5.115036150346807,444.7811119290295
4.0,-78.0,5.08393654291805,439.38898313109803
6.0,-90.0,5.081859509236651,439.0300332175226
2.0,-34.0,5.021338555476246,428.63529510810866
4.0,-32.0,5.005373869310777,425.9140487168453
6.0,-78.0,4.943073734463856,415.3776250538897
-48.0,-74.0,4.903592159598713,408.7686731505255
4.0,-34.0,4.619054634935178,362.70631724877467
6.0,-28.0,4.610594282927133,361.37885390992614
6.0,-32.0,4.536565564823854,349.8672611070747
4.0,-28.0,4.504827603471689,344.9890195290082
6.0,-82.0,4.4886249368273745,342.51181499964537
-42.0,-72.0,4.4371832024560325,334.7061111266855
8.0,-72.0,4.406928361797802,330.15729896230357
2.0,-78.0,4.362738057438436,323.56921708296886
-12.0,-44.0,4.360626063554655,323.25601432458683
2.0,-84.0,4.30435965708115,314.9677049776319
2.0,-38.0,4.293600130931875,313.3950354337495
-2.0,-80.0,4.24834243400901,306.8230284222272
-46.0,-74.0,4.2407959502925445,305.7339549643
6.0,-88.0,4.17893640973279,296.8796617820365
-34.0,-70.0,4.170109378999041,295.6268079578681
4.0,-84.0,4.116652710601387,288.0961021749297
-4.0,-34.0,4.105938549631484,286.59843334694824
-2.0,-56.0,4.068425344302913,281.3854412968267
2.0,-86.0,4.050204926179762,278.87071904886386
-2.0,-50.0,4.0295469902623084,276.03323209444454
-52.0,-74.0,4.0233709183007536,275.1877302858802
-32.0,-58.0,4.0142735228798445,273.9446625804007
-26.0,-54.0,3.9634224084330443,267.0481921903763
4.0,-86.0,3.925863866033111,262.0109206086156
6.0,-36.0,3.9186965333270702,261.05510284526315
8.0,-88.0,3.9180900019233835,260.9742974739236
-12.0,-46.0,3.8606378950909375,253.3769242692071
2.0,-42.0,3.8578057715609733,253.00531130851567
2.0,-40.0,3.845210560655431,251.35595234819291
4.0,-30.0,3.8429625651645223,251.06214171335006
6.0,-38.0,3.7668263340067734,241.21267071963743
4.0,-26.0,3.756249583269232,239.85998584077475
2.0,-88.0,3.7394345672869185,237.71730501134516
-14.0,-50.0,3.7346264232985065,237.1063868671897
-10.0,-48.0,3.7302119737519277,236.54618327507828
2.0,-30.0,3.725627581449057,235.96511488611714
-32.0,-56.0,3.7099825955850276,233.9875046122449
4.0,-40.0,3.70749813496409,233.6742211529575
2.0,-26.0,3.693125925239714,231.8660446945208
-14.0,-48.0,3.6504169221776404,226.5342429972549
