lat,lon,rmse,sse
0.0,-48.0,6.55064549930068,514.9314774900992
6.0,-78.0,6.1202493281545465,449.4894220653141
6.0,-90.0,6.053259053862336,439.70334207799607
2.0,-46.0,5.970437322656898,427.7534618852937
4.0,-28.0,5.96467361654557,426.9279762229777
0.0,-50.0,5.844925588666566,409.9578616445904
2.0,-48.0,5.575585967006363,373.04590650573937
6.0,-80.0,5.562705620123148,371.3243257937958
0.0,-42.0,5.504093389126445,363.54052843470515
6.0,-40.0,5.34465105403395,342.78353867263445
0.0,-40.0,5.344440926666333,342.75658582351303
-20.0,-38.0,4.997232104691394,299.6679444979005
8.0,-84.0,4.962162328889731,295.4766597390283
4.0,-78.0,4.924333641022543,290.98874169727605
6.0,-42.0,4.850432269413448,282.3203184020075
6.0,-44.0,4.819593392166129,278.74176558973704
6.0,-82.0,4.751273630346125,270.89521332506934
-12.0,-74.0,4.597230683439049,253.61435948104162
6.0,-88.0,4.560240562247769,249.5495278268382
8.0,-36.0,4.510437048243293,244.12850839398806
2.0,-78.0,4.389152831015721,231.17595088815983
2.0,-50.0,4.372929927083717,229.4701937662129
0.0,-26.0,4.370751491458827,229.24162320107473
8.0,-82.0,4.2540548453714795,217.1637915291427
2.0,-36.0,4.229905703011042,214.705227076384
0.0,-46.0,4.179400520962377,209.608664575447
6.0,-86.0,4.143487881848273,206.02190192428185
2.0,-88.0,4.056755909741659,197.48722213468648
4.0,-88.0,4.029791762551321,194.87065979431782
2.0,-32.0,4.000158354369372,192.01520232037302
6.0,-54.0,3.9827527813315755,190.3478366064528
4.0,-56.0,3.9724229242383977,189.3617266681769
-8.0,-50.0,3.9457283052696974,186.82526230807775
-2.0,-52.0,3.8890727288515325,181.49864028356046
8.0,-90.0,3.8833011349854623,180.96033245975255
2.0,-34.0,3.859957188809402,178.7912339932966
4.0,-34.0,3.8428105327229867,177.2063134848807
4.0,-32.0,3.840718022341139,177.01337912563235
8.0,-86.0,3.799210479928968,173.20800324962522
4.0,-26.0,3.784402070275629,171.8603883540776
-2.0,-78.0,3.718375368271084,165.9157845523814
6.0,-32.0,3.634379714494782,158.5045909095741
-2.0,-40.0,3.6326045525510824,158.3497900225782
-18.0,-38.0,3.6317944094754413,158.27916759236481
6.0,-84.0,3.619468289548544,157.20660838856958
-4.0,-42.0,3.5821149874893927,153.97857340315358
-38.0,-72.0,3.5739470527478567,153.2771704301411
-2.0,-68.0,3.5611162917550256,152.17859092083677
2.0,-26.0,3.4962798768207843,146.6876757247435
-24.0,-40.0,3.450434280511297,142.86596068953014
-16.0,-68.0,3.4459547436090756,142.49524914002268
0.0,-44.0,3.421380502745209,140.4701345347807
-20.0,-42.0,3.4181468945979243,140.2047383165932
4.0,-30.0,3.410852719451285,139.6069952854587
4.0,-80.0,3.4079559018847845,139.36996115029604
4.0,-40.0,3.4073277796438393,139.3185911751914
-2.0,-38.0,3.3816242582431904,137.22459148726568
4.0,-36.0,3.338075227804486,133.71295471778365
10.0,-72.0,3.3256194186805175,132.71693421485932
12.0,-86.0,3.321465417438147,132.38559023085077
2.0,-28.0,3.3191412895310344,132.20038679843685
-18.0,-36.0,3.311101551971959,131.5607218496534
6.0,-52.0,3.2876649395513855,129.70488905706497
2.0,-42.0,3.27417895658347,128.64297407680823
6.0,-36.0,3.254258037052453,127.08234446064583
10.0,-84.0,3.2444445699734903,126.3170468115656
-2.0,-44.0,3.239873617978989,125.96137272571518
2.0,-44.0,3.2263103823393053,124.90894419828473
10.0,-56.0,3.222985917224891,124.65165867155966
-42.0,-72.0,3.218696601377162,124.32009374060272
-20.0,-44.0,3.2184522234728052,124.30121657732452
-2.0,-50.0,3.215705780214268,124.08916397884144
8.0,-78.0,3.191131921491374,122.19987528433472
6.0,-34.0,3.183058356136674,121.58232598285805
-50.0,-74.0,3.175548274487226,121.00928212318559
4.0,-54.0,3.1691670511303043,120.52343757563938
8.0,-34.0,3.164250598966104,120.14978223668817
6.0,-38.0,3.1579665520453695,119.67303292604782
4.0,-48.0,3.1507227431126243,119.12464564760569
2.0,-30.0,3.128454507961674,117.44673130062866
0.0,-34.0,3.0997280941834013,115.29977109443836
8.0,-26.0,3.0980794421246074,115.17715475658143
10.0,-60.0,3.0867413697052535,114.33566740139838
2.0,-90.0,3.0819572032178466,113.98152242959644
-2.0,-66.0,3.0650663132685523,112.73557805680412
10.0,-50.0,3.061621764346848,112.48233393506769
10.0,-42.0,3.0397805932710247,110.88319266272572
4.0,-62.0,3.02042451086496,109.47557071000597
0.0,-38.0,2.99332580794157,107.51999270986865
-4.0,-60.0,2.9825459537338848,106.74696439361242
-40.0,-72.0,2.979122811599531,106.50207271911233
10.0,-58.0,2.977447097117421,106.38229459359549
